商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,销售量和成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
1,2019/10/6,0.0,nggshop/(十三行)/韩国订单,5蓝冠,nggshop,10000元,4.8,4.8,4.8,229.00,188.00,147.00,133.00,106.00,淘金币可抵2.12元//3元店铺优惠券/满4元可用/领取,1.0,均码,1225.0,蚂蚁花呗/信用卡支付/集分宝,1.0,2630.0,26.0,1.0,101.0,189.0,30天内已售出318件，其中交易成功226件,14.0,1.0,100.0,0.0,1.0,质量好/(13)/板型很好/(8)/衣衣很舒服/(5)/码子很准/(3),
1,2019/10/6,0.0,BIGNING大宁,3蓝冠,tb735066221,2000元,4.8,4.8,4.8,228.00,128.00,148.00,108.00,108.00,淘金币可抵2.16元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满339元可用/领取,1.0,M/L/XL,2339.0,蚂蚁花呗/信用卡支付/集分宝,0.0,3799.0,20.0,0.0,52.0,193.0,30天内已售出317件，其中交易成功210件,14.0,2.0,52.0,0.0,0.0,0,
1,2019/10/6,0.0,MMCO独立时尚店,2金冠,coco国际时尚服饰,5000元,4.7,4.8,4.8,279.99,299.99,279.99,199.99,199.99,淘金币可抵3.99元//30元店铺优惠券/满500元可用/领取//20元店铺优惠券/满400元可用/领取,1.0,XS【现】/S【现】/M【现】,16825.0,蚂蚁花呗/信用卡支付/集分宝,0.0,3178.0,42.0,1.0,71.0,85.0,30天内已售出583件，其中交易成功200件,17.0,3.0,71.0,0.0,0.0,式样好/(26)/穿上好看/(25)/衣衣很舒服/(21)/质量不错/(17)/料子好/(8)/色彩很好/(8)/做工好/(7)/很百搭/(7)/和描述一致/(3)/很便宜/(3),
1,2019/10/6,0.0,安唯蔓,4蓝钻,kf13281328,1000元,4.6,4.6,4.7,188.85,69.98,89.99,169.98,109.98,淘金币可抵2.19元//30元店铺优惠券/满399元可用/领取//20元店铺优惠券/满299元可用/领取,1.0,均码,1184.0,蚂蚁花呗/集分宝,0.0,15149.0,12.0,1.0,390.0,99.0,30天内已售出257件，其中交易成功182件,10.0,5.0,385.0,2.0,3.0,0,
1,2019/10/6,1.0,芊百姿时尚大码女装,3蓝冠,xuewen2233,1500元,4.7,4.8,4.8,69.00,79.00,69.00,0,89.00,淘金币可抵1.78元//10元店铺优惠券/满148元可用/领取//5元店铺优惠券/满99元可用/领取,1.0,XL建议100—125斤/2XL建议125—150斤/3XL建议150—175斤/4XL建议175—200斤,2541.0,蚂蚁花呗/信用卡支付/集分宝,0.0,851.0,20.0,0.0,40.0,223.0,30天内已售出296件，其中交易成功220件,0.0,1.0,40.0,0.0,0.0,0,
1,2019/10/6,0.0,绒盛羊绒精品,5红心,tb930504249,1000元,5.0,5.0,5.0,258.00,258.00,258.00,198.00,39.00,20元店铺优惠券/满300元可用/领取//15元店铺优惠券/满200元可用/领取,1.0,S/M/L/XL/2XL,358843.0,蚂蚁花呗/信用卡支付/集分宝,1.0,222.0,20.0,0.0,102.0,192.0,,18.0,1.0,102.0,0.0,0.0,很舒适/(49)/宝贝很赞/(30)/实惠/(20)/穿着漂亮/(15)/颜色很美/(12)/版型漂亮/(10)/做工不错/(9)/料子不错/(7)/物流快/(4)/与描述相符/(4),
1,2019/10/6,1.0,奈后NightQueen,1蓝冠,nightqueen设计师,1000元,4.9,4.9,4.9,328.00,289.00,269.00,0,138.00,淘金币可抵2.76元//25元店铺优惠券/满399元可用/领取//15元店铺优惠券/满299元可用/领取,1.0,S/M/L,1246.0,蚂蚁花呗/集分宝,0.0,448.0,27.0,0.0,143.0,181.0,30天内已售出229件，其中交易成功198件,1.0,1.0,143.0,0.0,0.0,很舒适/(50)/质量好/(44)/穿着漂亮/(23)/版型漂亮/(20)/颜色很美/(20)/款式蛮好/(14)/大小合适/(14)/实惠/(11)/发货快/(4)/与描述相符/(3),
1,2019/10/6,0.0,QIQISTUDIO/琪琪家,4蓝冠,琪琪潮衣屋,2000元,4.8,4.8,4.8,89.00,79.00,75.00,65.00,79.00,淘金币可抵1.58元//20元店铺优惠券/满298元可用/领取//10元店铺优惠券/满198元可用/领取,1.0,S/M/L,8940.0,蚂蚁花呗/信用卡支付/集分宝,1.0,8011.0,26.0,0.0,16.0,194.0,30天内已售出582件，其中交易成功270件,8.0,1.0,16.0,0.0,0.0,0,
1,2019/10/6,0.0,恒源祥正品女装,5蓝钻,宇祯520,1018元,4.9,4.9,4.9,168.00,158.00,168.00,158.00,165.00,淘金币可抵16.50元//20元店铺优惠券/满228元可用/领取//10元店铺优惠券/满128元可用/领取,1.0,S/M/L/XL/2XL/3XL,14759.0,蚂蚁花呗/信用卡支付/集分宝,1.0,6956.0,33.0,1.0,699.0,207.0,30天内已售出369件，其中交易成功271件,10.0,9.0,699.0,0.0,0.0,质量不错/(20)/很舒适/(12)/物流快/(9)/颜色很美/(9)/穿着漂亮/(7)/服务好/(7)/料子不错/(6)/板型很好/(6)/没有色差/(5)/实惠/(3),
1,2019/10/6,0.0,MC/STUDIO/品质女装,3金冠,coolbeen,2000元,4.8,4.8,4.8,329.99,279.99,269.99,259.99,199.99-229.99,淘金币可抵3.99元//30元店铺优惠券/满500元可用/领取//20元店铺优惠券/满400元可用/领取,1.0,XS/S/M,8131.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2123.0,41.0,0.0,57.0,170.0,30天内已售出444件，其中交易成功218件,14.0,3.0,57.0,0.0,0.0,0,
1,2019/10/6,0.0,贵妇女王,5蓝冠,羊毛衫的门市,3100元,4.8,4.8,4.8,49.80,29.90,48.80,38.80,29.90,淘金币可抵0.59元//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1.0,S/M/L/XL/2XL,17150.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1286.0,14.0,1.0,87.0,226.0,30天内已售出413件，其中交易成功217件,15.0,0.0,87.0,0.0,0.0,衣服很舒服/(14)/衣服不错/(12)/很便宜/(6)/跟描述一致/(4)/穿着效果好/(3),
1,2019/10/6,0.0,ICC女装,1金冠,依旧在坚持,5000元,4.7,4.7,4.7,77.99,79.98,69.98,59.99,47.98,淘金币可抵0.95元//60元店铺优惠券/满1299元可用/领取//50元店铺优惠券/满999元可用/领取,1.0,均码,49159.0,蚂蚁花呗/信用卡支付/集分宝,1.0,20142.0,19.0,0.0,374.0,185.0,30天内已售出298件，其中交易成功236件,16.0,1.0,369.0,2.0,3.0,质量好/(10)/版型好/(6)/色彩很好/(5)/服务不错/(3)/衣服很薄/(4)/舒适度差/(3),
1,2019/10/6,0.0,ICC女装,1金冠,依旧在坚持,5000元,4.7,4.7,4.7,77.99,79.98,69.98,59.99,47.98,淘金币可抵0.95元//60元店铺优惠券/满1299元可用/领取//50元店铺优惠券/满999元可用/领取,1.0,均码,49159.0,蚂蚁花呗/信用卡支付/集分宝,1.0,20142.0,19.0,0.0,374.0,185.0,30天内已售出298件，其中交易成功236件,16.0,1.0,369.0,2.0,3.0,质量好/(10)/版型好/(6)/色彩很好/(5)/服务不错/(3)/衣服很薄/(4)/舒适度差/(3),
1,2019/10/6,0.0,MGIRLM/复古运动,2蓝冠,spring麻棉,1000元,4.8,4.8,4.8,85.00,85.00,79.90,75.00,59.00,0,1.0,M【96-107斤】/L【107-121斤】/S【83-95斤】,351.0,蚂蚁花呗/信用卡支付/集分宝,0.0,54654.0,20.0,1.0,386.0,182.0,30天内已售出271件，其中交易成功202件,7.0,3.0,386.0,0.0,0.0,0,
1,2019/10/6,0.0,YZ日韩馆,3蓝冠,名品_特卖,2000元,4.8,4.8,4.8,109.00,89.00,0,89.00,69.00,5元店铺优惠券/满120元可用/领取,1.0,均码,1373.0,蚂蚁花呗/信用卡支付/集分宝,0.0,6870.0,20.0,0.0,348.0,160.0,30天内已售出248件，其中交易成功191件,19.0,11.0,347.0,1.0,0.0,颜色挺正/(13)/版型好看/(9)/穿着效果好/(7)/整体不错/(7)/布料好/(7)/衣服很舒服/(5)/做工很赞/(4)/划算/(3),
1,2019/10/6,0.0,羊毛家,3金冠,vipwangting,10000元,4.8,4.8,4.8,89.00,99.00,99.00,99.00,79.00,淘金币可抵1.58元,1.0,均码,19258.0,蚂蚁花呗/信用卡支付/集分宝,0.0,3108.0,37.0,1.0,211.0,230.0,30天内已售出329件，其中交易成功202件,11.0,4.0,209.0,1.0,1.0,外形好看/(17)/质量蛮好/(15)/便宜/(12)/颜色很好/(6)/穿着美/(5)/面料好/(3)/如实描述/(3)/衣服厚实/(3),
1,2019/10/6,0.0,first/sight/studio/初见家,3金冠,初见_daisy,1000元,4.7,4.7,4.7,68.00,33.00,0,33.00,49.90,淘金币最高可抵商品价/2%,1.0,均码,199384.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1740.0,13.0,1.0,242.0,155.0,30天内已售出240件，其中交易成功212件,9.0,2.0,235.0,2.0,5.0,质量不错/(6)/式样好/(5)/穿上好看/(3)/和描述一致/(3),
1,2019/10/6,0.0,伊咪宝贝,1蓝冠,王楼的店,2100元,4.7,4.8,4.8,59.90,78.00,49.00,49.90,49.90,淘金币可抵0.99元,1.0,S/M/L/XL/2XL,10161.0,蚂蚁花呗/信用卡支付/集分宝,1.0,3366.0,9.0,0.0,259.0,154.0,30天内已售出250件，其中交易成功220件,32.0,11.0,252.0,3.0,4.0,质量好/(34)/很舒适/(31)/穿着漂亮/(26)/很划算/(26)/版式好/(14)/颜色很美/(10)/尺码很准/(8)/物流快/(7)/料子不错/(6)/与描述相符/(4),
1,2019/10/6,0.0,网红蘑菇定制,3蓝冠,蘑菇女当铺,1001元,4.7,4.8,4.8,109.00,109.00,99.00,98.00,69.00,5元店铺优惠券/满6元可用/领取,1.0,均码,1878.0,蚂蚁花呗/信用卡支付/集分宝,0.0,4822.0,25.0,0.0,611.0,174.0,30天内已售出276件，其中交易成功198件,47.0,9.0,610.0,1.0,0.0,衣衣很舒服/(28)/宝贝很赞/(28)/穿上好看/(16)/版型好看/(15)/色彩很好/(12)/划算/(10)/好搭配衣服/(6)/和描述一致/(6)/没有色差/(5)/物流快/(3),
1,2019/10/6,0.0,港味潮人馆,5金冠,港味潮人馆,500000元,4.7,4.8,4.8,72.98,63.00,0,63.00,57.00,0,1.0,均码,562.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1682.0,9.0,0.0,95.0,165.0,30天内已售出331件，其中交易成功231件,5.0,0.0,95.0,0.0,0.0,0,
1,2019/10/6,0.0,小羊羊时尚女装,3蓝冠,张太阳s,1000元,4.8,4.9,4.9,76.00,139.00,138.00,139.00,68.00,淘金币可抵1.36元//10元店铺优惠券/满200元可用/领取//5元店铺优惠券/满100元可用/领取,1.0,S/M/L/XL,13560.0,蚂蚁花呗/集分宝,0.0,789.0,53.0,0.0,270.0,186.0,30天内已售出207件，其中交易成功189件,10.0,8.0,270.0,0.0,0.0,衣衣很舒服/(67)/穿上好看/(48)/质量不错/(39)/色彩很好/(31)/料子好/(25)/式样好/(24)/百搭款/(14)/很划算/(13)/款式很好/(12)/做工好/(11),
1,2019/10/6,0.0,DIDILEER仔仔自制,1金冠,f43064131,10000元,4.7,4.8,4.8,98.00,59.00,138.00,128.00,79.00,淘金币最高可抵商品价/2%//50元店铺优惠券/满599元可用/领取//30元店铺优惠券/满399元可用/领取,1.0,均码,455.0,蚂蚁花呗/信用卡支付/集分宝,0.0,10218.0,26.0,1.0,2704.0,224.0,30天内已售出203件，其中交易成功191件,65.0,9.0,2703.0,1.0,0.0,颜色很美/(43)/质量不错/(31)/穿着漂亮/(29)/板型很好/(29)/很舒适/(19)/而且防晒/(11)/款式很好/(9)/与描述相符/(7)/便宜/(3)/不划算/(4),
1,2019/10/6,0.0,XDP/CUSTOM,3蓝钻,一个吃货的店,1000元,4.8,4.9,4.9,138.00,128.00,128.00,158.00,128.00,淘金币可抵2.56元//3元店铺优惠券/满118元可用/领取,1.0,均码/M码/S码,1654.0,蚂蚁花呗/信用卡支付/集分宝,1.0,16031.0,28.0,0.0,369.0,199.0,30天内已售出246件，其中交易成功199件,35.0,9.0,369.0,0.0,0.0,板型很好/(23)/整体不错/(20)/穿着效果好/(14)/颜色挺正/(9)/衣服很舒服/(5)/服务态度好/(5)/很厚实/(3)/也挺百搭的/(3)/跟描述一致/(3)/款式漂亮/(3),
1,2019/10/6,0.0,希哥弟思媞店,2蓝冠,代购优衣优裤,1000元,4.9,4.9,4.9,468.00,276.00,218.00,328.00,118.00,淘金币可抵2.36元//100元店铺优惠券/满1500元可用/领取//60元店铺优惠券/满1000元可用/领取,1.0,2码=S/3码=M/4码=L/5码=XL/XXL/6码,12278.0,蚂蚁花呗/信用卡支付/集分宝,0.0,5176.0,13.0,1.0,378.0,171.0,30天内已售出420件，其中交易成功351件,11.0,2.0,378.0,0.0,0.0,质量蛮好/(146)/衣服很舒服/(131)/穿着效果好/(103)/式样好/(74)/款式很潮/(51)/做工很赞/(48)/尺码很好/(44)/布料好/(41)/颜色挺正/(30)/是正品/(22),
1,2019/10/6,0.0,U米私家高端女装/精品店,5蓝冠,事实生,2000元,4.8,4.8,4.9,598.00,750.00,528.00,280.00,298.00,满2件/享部分地区包邮,1.0,S/M/L/XL,115.0,蚂蚁花呗/集分宝,0.0,7781.0,84.0,1.0,206.0,200.0,30天内已售出463件，其中交易成功195件,9.0,2.0,206.0,0.0,0.0,衣衣很舒服/(11)/宝贝很赞/(6)/版式好/(6)/穿上好看/(4)/款式好看/(4)/料子好/(3)/很便宜/(3)/尺码很准/(3),
1,2019/10/6,0.0,HEIV小苪家,2蓝冠,出发不要问路在哪,1000元,4.9,4.9,4.9,139.00,128.00,109.00,108.00,79.00,淘金币可抵1.58元//10元店铺优惠券/满199元可用/领取//5元店铺优惠券/满138元可用/领取,1.0,S/M/L,34885.0,蚂蚁花呗/信用卡支付/集分宝,0.0,5856.0,1.0,0.0,394.0,169.0,30天内已售出177件，其中交易成功160件,39.0,11.0,381.0,4.0,9.0,质量蛮好/(81)/外形好看/(60)/很舒服/(44)/穿着美/(43)/颜色很好/(41)/款式很潮/(25)/实惠/(22)/面料好/(19)/码数很准/(19)/如实描述/(12),
1,2019/10/6,0.0,范智乔,2金冠,慢万拍小姐,5000元,4.8,4.8,4.8,118.00,268.00,229.00,198.00,129.00,30元店铺优惠券/满599元可用/领取//20元店铺优惠券/满399元可用/领取//满2件/享部分地区包邮,0.0,S/M/L,1202.0,蚂蚁花呗/信用卡支付/集分宝,0.0,3834.0,25.0,1.0,257.0,163.0,30天内已售出271件，其中交易成功183件,12.0,2.0,257.0,0.0,0.0,0,
1,2019/10/6,0.0,小V家女装/THATXIAOV,4金冠,米丶mu,29396元,4.7,4.8,4.8,149.99,129.99,69.99,66.66,59.99,20元店铺优惠券/满299元可用/领取//10元店铺优惠券/满199元可用/领取,1.0,均码,7589.0,蚂蚁花呗/信用卡支付/集分宝,0.0,471.0,40.0,1.0,128.0,182.0,30天内已售出257件，其中交易成功200件,13.0,1.0,128.0,0.0,0.0,衣衣很舒服/(22)/质量不错/(6)/穿上好看/(5)/色彩很好/(4)/没有色差/(4)/外形好看/(4)/很百搭/(3),
1,2019/10/6,1.0,D家/dimplehsu/女装,3金冠,dimplehsu,6461.9元,4.8,4.9,4.9,1599.00,999.00,899.00,0,355.00,淘金币最高可抵商品价/2%//500元店铺优惠券/满8888元可用/领取//300元店铺优惠券/满5888元可用/领取,1.0,XS/S/M/L/XL,247.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1243.0,74.0,0.0,317.0,119.0,30天内已售出250件，其中交易成功182件,0.0,0.0,317.0,0.0,0.0,穿着漂亮/(11)/很舒适/(9)/宝贝很赞/(7)/版式好/(7)/颜色很美/(7)/尺码很准/(3)/料子不错/(3),
1,2019/10/6,1.0,衣灿时尚大码女装,3蓝冠,蜡笔小舞,1277.06元,4.7,4.8,4.8,118.00,128.00,118.00,0,69.00,淘金币可抵1.38元//20元店铺优惠券/满358元可用/领取//10元店铺优惠券/满228元可用/领取,1.0,大码1XL【100-125斤】/大码2XL【125-150斤】/大码3XL【150-175斤】/大码4XL【175-200斤】,239584.0,蚂蚁花呗/信用卡支付/集分宝,1.0,1280.0,14.0,1.0,33.0,310.0,30天内已售出378件，其中交易成功225件,7.0,3.0,33.0,0.0,0.0,0,
1,2019/10/6,0.0,半糖主义/女装,5蓝钻,依梦之都,1008元,4.6,4.6,4.7,68.80,68.80,35.80,29.90,45.50,淘金币可抵0.91元,1.0,均码:【建议80斤-110斤】/加大码:【建议110斤-130斤】,1118.0,信用卡支付/集分宝,1.0,2735.0,27.0,1.0,834.0,265.0,30天内已售出213件，其中交易成功178件,14.0,4.0,830.0,1.0,3.0,衣服不错/(14)/版型好/(12)/穿着效果好/(8)/衣服很舒服/(6)/款式好/(5)/颜色挺正/(5)/便宜/(4)/没有色差/(3),
1,2019/10/6,0.0,私人订制精品女装,5蓝钻,濮院毛衫厂家直销318,1000元,4.7,4.7,4.8,39.90,49.00,58.00,39.90,39.80,淘金币可抵0.79元,1.0,S/建议80—90斤/M建议90—105斤/L建议105—118斤/XL建议118—135斤/XXL建议135-150斤/XXXL建议150-160斤,31976.0,蚂蚁花呗/信用卡支付/集分宝,0.0,593.0,22.0,1.0,37.0,241.0,30天内已售出409件，其中交易成功243件,33.0,0.0,37.0,0.0,0.0,质量好/(17)/款式蛮好/(8)/衣衣很舒服/(7)/穿上好看/(7)/做工好/(5)/很便宜/(5)/厚实/(5)/外形好看/(4)/和描述一致/(3)/物流快/(3),
1,2019/10/6,0.0,HELLOONEDAY,1蓝冠,clily1989,1000元,4.8,4.8,4.8,229.00,219.00,199.00,189.00,179.00,淘金币可抵3.58元,1.0,S/M,1641.0,蚂蚁花呗/信用卡支付/集分宝,0.0,38853.0,14.0,0.0,423.0,108.0,30天内已售出271件，其中交易成功188件,16.0,4.0,422.0,1.0,0.0,版式好/(12)/颜色很好/(12)/很舒服/(11)/穿着美/(10)/质量蛮好/(7)/款式很潮/(3)/不合身/(4),
1,2019/10/6,1.0,LuPrice晓晓自制,4蓝冠,luprice,1287.94元,4.9,4.9,4.9,149.00,139.00,139.00,0,168.00,淘金币可抵3.36元,1.0,S/M/L/XL,39520.0,蚂蚁花呗/信用卡支付/集分宝,1.0,178.0,23.0,1.0,441.0,182.0,30天内已售出284件，其中交易成功210件,25.0,22.0,440.0,0.0,1.0,整体不错/(28)/很舒服/(16)/穿着美/(15)/很便宜/(11)/颜色很好/(7)/式样好/(6)/款式漂亮/(6)/尺码很好/(5),
1,2019/10/6,0.0,星薇小屋,4蓝冠,huxiaoliu66,1500元,4.6,4.7,4.7,149.00,145.00,139.00,129.00,89.00,淘金币可抵1.78元//20元店铺优惠券/满458元可用/领取//10元店铺优惠券/满258元可用/领取,1.0,均码,1149.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2505.0,9.0,0.0,58.0,111.0,30天内已售出363件，其中交易成功242件,5.0,0.0,58.0,0.0,0.0,0,
1,2019/10/6,0.0,卿本佳人时尚大码女装,2蓝冠,卿卿美人装,1000元,4.8,4.8,4.8,99.90,89.90,89.90,89.90,89.00,淘金币可抵1.78元//20元店铺优惠券/满358元可用/领取//10元店铺优惠券/满218元可用/领取,1.0,L（90-120斤）/1XL（120-140斤）/2XL（140-160斤）/3XL（160-180斤）/4XL（180-210斤）,19591.0,蚂蚁花呗/信用卡支付/集分宝,0.0,7420.0,28.0,0.0,37.0,249.0,30天内已售出368件，其中交易成功220件,15.0,1.0,37.0,0.0,0.0,0,
1,2019/10/6,0.0,小七家针织女装,4蓝冠,princeleeyan,2500元,4.8,4.8,4.8,59.00,59.00,48.00,69.00,59.00,淘金币可抵1.18元,1.0,M【100斤以下】/L【100-110斤】/XL【110-125斤】/2XL【125-145斤】/3XL【145-160斤】/4XL【160-220斤】,5068.0,蚂蚁花呗/信用卡支付/集分宝,1.0,3925.0,29.0,0.0,1107.0,290.0,30天内已售出304件，其中交易成功236件,7.0,2.0,1105.0,0.0,2.0,质量好/(22)/很舒适/(10)/穿着漂亮/(9)/尺码很好/(5)/式样好/(4)/服务好/(4)/物流快/(3)/发货快/(3)/做工较差/(3)/衣服很薄/(3),
1,2019/10/6,0.0,YUMI/时尚女装馆,5蓝钻,姚友明,1000元,4.7,4.7,4.8,168.00,158.00,58.00,68.00,62.00,2元店铺优惠券/满60元可用/领取,1.0,均码,646.0,蚂蚁花呗/集分宝,0.0,3112.0,7.0,1.0,83.0,189.0,30天内已售出211件，其中交易成功185件,18.0,5.0,83.0,0.0,0.0,衣衣很舒服/(14)/色彩很好/(11)/版型好/(8)/质量好/(4)/穿上好看/(3)/款式蛮好/(3),
1,2019/10/6,0.0,针织世家专注欧货,2蓝冠,冠球制衣厂,1000元,4.9,4.9,4.9,98.00,148.00,0,148.00,98.00,淘金币可抵1.96元,1.0,S/M/L,549.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2540.0,15.0,0.0,121.0,191.0,30天内已售出273件，其中交易成功185件,48.0,2.0,120.0,1.0,0.0,版型好看/(30)/衣衣很舒服/(22)/质量不错/(22)/色彩很好/(12)/穿上好看/(10)/和描述一致/(8)/没有色差/(7)/实惠/(6)/款式很好/(6)/服务不错/(4),
1,2019/10/6,0.0,一勺米/外贸原单为主走的是性价比路线毛衣打底裤尼大衣女装,2金冠,一勺米,3000元,4.8,4.8,4.8,118.00,89.99,0,89.99,58.00,0,0.0,均码,174.0,蚂蚁花呗/信用卡支付/集分宝,0.0,433.0,22.0,0.0,158.0,73.0,30天内已售出284件，其中交易成功208件,3.0,2.0,158.0,0.0,0.0,0,
1,2019/10/6,0.0,LOLOL/STORE,4蓝冠,lolol_store,1000元,4.8,4.9,4.8,499.00,299.00,349.00,349.00,149.00,淘金币可抵2.98元//60元店铺优惠券/满600元可用/领取//40元店铺优惠券/满400元可用/领取,1.0,S/M,138.0,蚂蚁花呗/信用卡支付/集分宝,0.0,4753.0,24.0,0.0,270.0,201.0,30天内已售出290件，其中交易成功209件,18.0,4.0,270.0,0.0,0.0,版型漂亮/(9)/穿上好看/(3)/料子好/(3)/衣衣很舒服/(3)/舒适度差/(4),
1,2019/10/6,0.0,鸿运衣橱998,1蓝冠,风景美丽动人82851326,1000元,4.9,4.9,4.9,318.00,168.00,68.00,168.00,86.00-98.00,淘金币可抵1.72元//5元店铺优惠券/满6元可用/领取,1.0,4码/L/2码/S/3码/M/5码/XL,1564.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2155.0,32.0,1.0,820.0,175.0,30天内已售出303件，其中交易成功202件,31.0,5.0,819.0,1.0,0.0,整体不错/(118)/很舒服/(107)/穿着美/(57)/尺码很准/(39)/颜色很好/(35)/版式好/(34)/面料好/(33)/款式漂亮/(27)/做工很好/(26)/好搭配衣服/(23),
1,2019/10/6,0.0,试衣间SYJ,5金冠,在做一会,1000000元,4.7,4.8,4.8,64.98,69.98,61.98,59.98,41.98-55.98,淘金币可抵0.83元//10元店铺优惠券/满298元可用/领取//5元店铺优惠券/满168元可用/领取,1.0,S/M/均码,49490.0,蚂蚁花呗/信用卡支付/集分宝,1.0,3817.0,22.0,0.0,170.0,193.0,30天内已售出336件，其中交易成功224件,10.0,1.0,169.0,1.0,0.0,0,
1,2019/10/6,0.0,画风/DRAWWIND,5蓝冠,王惠林0572,1000元,4.8,4.8,4.8,498.00,468.00,298.00,219.00,159.00,0,1.0,均码,41.0,蚂蚁花呗/信用卡支付/集分宝,0.0,31303.0,40.0,0.0,153.0,148.0,30天内已售出302件，其中交易成功210件,6.0,4.0,153.0,0.0,0.0,0,
1,2019/10/6,1.0,宠爱无名,1金冠,难道我不帅,5000元,4.8,4.9,4.9,1490.00,889.00,759.00,0,409.00,淘金币最高可抵商品价/2%,0.0,S/M/L/XL,1969.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2481.0,59.0,0.0,81.0,211.0,30天内已售出564件，其中交易成功200件,7.0,1.0,81.0,0.0,0.0,很舒服/(19)/整体不错/(7)/穿着美/(5)/颜色很好/(4)/面料好/(3)/很薄/(5),
1,2019/10/6,0.0,女大十八变/Shop女装,3金冠,泰潮流,11980元,4.6,4.7,4.7,49.98,49.98,49.98,49.98,31.98,淘金币可抵0.63元//10元店铺优惠券/满368元可用/领取//5元店铺优惠券/满238元可用/领取,1.0,S/M/L/XL,27582.0,蚂蚁花呗/信用卡支付/集分宝,1.0,322.0,40.0,1.0,85.0,212.0,30天内已售出371件，其中交易成功243件,37.0,28.0,85.0,0.0,0.0,衣衣很舒服/(30)/穿上好看/(20)/色彩很好/(15)/质量不错/(14)/外形好看/(11)/码数很准/(8)/做工好/(7)/划算/(5),
1,2019/10/6,0.0,羊毛家,3金冠,vipwangting,10000元,4.8,4.8,4.8,195.00,149.00,139.00,99.00,59.00,淘金币可抵1.18元,1.0,均码,9323.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2010.0,34.0,0.0,291.0,215.0,30天内已售出292件，其中交易成功202件,41.0,5.0,288.0,3.0,0.0,宝贝很赞/(47)/很舒适/(31)/便宜/(24)/式样好/(21)/挺厚实的/(10)/颜色很美/(10)/穿着漂亮/(9)/料子不错/(6)/与描述相符/(3)/服务好/(3),
1,2019/10/6,0.0,博豪羊绒精品,3蓝钻,博豪羊绒,1000元,4.9,4.9,4.9,318.00,198.00,288.00,198.00,318.00,淘金币可抵6.36元,1.0,S/M/L,26610.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1119.0,54.0,0.0,135.0,195.0,30天内已售出303件，其中交易成功195件,10.0,2.0,135.0,0.0,0.0,质量蛮好/(34)/很舒服/(23)/穿着美/(15)/款式很潮/(12)/颜色很好/(9)/版型漂亮/(8)/又保暖/(6)/划算/(6),
1,2019/10/6,1.0,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,399.99,359.99,299.99,0,279.00,0,1.0,160/84A/M/165/88A/L/170/92A/XL,25.0,蚂蚁花呗/集分宝,0.0,493.0,11.0,0.0,532.0,247.0,30天内已售出189件，其中交易成功189件,6.0,2.0,530.0,1.0,1.0,衣服不错/(9)/版型好看/(7)/很划算/(4)/服务态度好/(3)/衣服很舒服/(3)/尺寸有偏差/(4),
1,2019/10/6,0.0,林小如/定制/STUDIO,3蓝冠,女人邦0521,2000元,4.7,4.8,4.8,488.00,318.00,298.00,298.00,155.00,淘金币可抵1.55元//15元店铺优惠券/满299元可用/领取//5元店铺优惠券/满100元可用/领取,1.0,均码,7101.0,蚂蚁花呗/信用卡支付/集分宝,0.0,27346.0,12.0,0.0,309.0,158.0,30天内已售出283件，其中交易成功223件,7.0,0.0,307.0,1.0,1.0,0,
1,2019/10/6,0.0,陶子馆,4蓝钻,陶子馆,1001元,4.6,4.7,4.7,185.00,158.00,149.00,139.00,109.00,淘金币可抵2.18元,1.0,均码,19792.0,蚂蚁花呗/信用卡支付/集分宝,0.0,5169.0,6.0,0.0,69.0,67.0,30天内已售出282件，其中交易成功184件,8.0,1.0,68.0,0.0,1.0,版型好/(10)/穿着漂亮/(8)/颜色很美/(7)/宝贝很赞/(6)/很舒适/(3),
1,2019/10/6,0.0,Hanah韩韩女装,3蓝冠,chenquan111111,1000元,4.6,4.6,4.7,85.00,68.80,58.80,45.00,19.99,淘金币可抵0.39元,1.0,均码,68833.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1917.0,16.0,0.0,742.0,175.0,30天内已售出257件，其中交易成功210件,86.0,8.0,735.0,6.0,1.0,质量好/(41)/版式好/(30)/很便宜/(27)/穿上好看/(22)/色彩很好/(13)/衣衣很舒服/(12)/百搭的/(8)/尺码很准/(8)/物流快/(4)/服务不错/(3),
