商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量,30天成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
602144751116,1,2019/10/3,0,自由女神不在纽约,2蓝冠,诗乐淘,1000元,4.9,4.9,4.9,810.00,1380.00,809.00,1130.00,839.00,淘金币可抵16.78元,1,0/1/2/3/4/5,10,蚂蚁花呗/信用卡支付/集分宝,1,99,9,0,8,125,62,43,1,0,8,0,0,0,
580257192350,1,2019/10/3,0,喵小姐法国代购,5蓝钻,自由行走的喵qaq,2000元,4.8,4.9,4.9,899.00,729.00,1189.00,759.00,689.00,淘金币可抵13.78元//500元店铺优惠券/满5000元可用/领取//400元店铺优惠券/满4000元可用/领取,1,1=S/2=M/3=L/4=XL,647,蚂蚁花呗/信用卡支付/集分宝,0,3981,16,0,58,215,133,83,8,3,58,0,0,质量好/(12)/很舒适/(11)/穿着漂亮/(10)/尺码很好/(5)/做工不错/(5)/款式蛮好/(5)/料子不错/(4),
599542877098,1,2019/10/3,0,NicePeople专注法式精品,5蓝冠,maohelaoshu3,22108元,4.8,4.8,4.8,499.00,269.00,598.00,569.00,398.00,满1件/享部分地区包邮,0,S/M/L,43,蚂蚁花呗/信用卡支付/集分宝,0,5587,36,1,120,220,363,68,18,5,119,1,0,很舒适/(17)/颜色很美/(13)/穿着漂亮/(4)/外形好看/(3),
581266720397,1,2019/10/3,0,恒源祥正品毛衣女装,5蓝钻,love丽丽羊,1000元,4.9,4.9,4.9,218.00,208.00,198.00,208.00,208.00,淘金币可抵4.16元//5元店铺优惠券/满158元可用/领取,1,4XL/L/XL/2XL/3XL,6799,蚂蚁花呗/信用卡支付/集分宝,0,3670,32,0,327,250,404,269,1,2,327,0,0,很舒服/(111)/质量蛮好/(72)/穿着美/(54)/颜色很好/(50)/衣服很合身/(37)/版型好看/(36)/面料好/(23)/做工很好/(20)/款式很潮/(20)/没有色差/(16),
601956863460,1,2019/10/3,0,筱地瓜公主/高端定制女装,2蓝冠,筱地瓜公主,1000元,4.8,4.9,4.9,249.00,198.00,298.00,229.00,189.00,0,1,M/L,98,蚂蚁花呗/信用卡支付/集分宝,0,1579,42,0,34,181,383,167,1,1,34,0,0,0,
602293128929,1,2019/10/3,0,兔兔vip店/(原Rubbit),4蓝冠,兔兔vip店,2000元,4.8,4.8,4.8,1820.00,429.00,375.00,369.00,249.00,淘金币最高可抵商品价/2%//满999/享部分地区包邮,0,XS/S/M/L,100,蚂蚁花呗/信用卡支付/集分宝,0,2642,47,0,1,175,1471,247,1,0,1,0,0,0,
601713073288,1,2019/10/3,1,蒙贝斯羊绒制品,2蓝冠,真维斯羊绒线,3000元,4.9,4.9,4.9,168.00,138.00,79.00,0,128.00-138.00,淘金币可抵6.40元,1,S码（红心）/M码（红心）/L码（红心）/XL码（红心）/2XL码（红心）/3XL码（红心）/S码（黑心）/M码（黑心）/L码（黑心）/XL码（黑心）/2XL码（黑心）/3XL码（黑心）/S码（金心）/M码（金心）/L码（金心）/XL码（金心）/2XL码（金心）/3XL码（金心）/儿童拍此留言尺码,130509,蚂蚁花呗/信用卡支付/集分宝,0,1944,55,1,131,417,2062,842,76,12,131,0,0,衣衣很舒服/(63)/宝贝很赞/(55)/料子好/(26)/色彩很好/(26)/版型漂亮/(25)/穿上好看/(22)/服务不错/(17)/做工好/(15)/手感也不错/(15)/大小合适/(12),
600613334196,1,2019/10/3,0,风家窄众女装,1金冠,fengjiazhaizhong,1000000元,4.8,4.9,4.9,2130.00,643.00,598.00,590.00,330.00,0,0,S/M/L,306,蚂蚁花呗/信用卡支付/集分宝,0,3440,38,0,160,193,649,59,3,0,160,0,0,衣衣很舒服/(15)/质量不错/(7)/穿上好看/(5)/色彩很好/(5)/上装不错/(3)/没有色差/(3)/不舒适/(4),
600257558923,1,2019/10/3,0,南瓜谷NAGUAGU,3金冠,daisyleews,21000元,4.8,4.8,4.8,249.99,599.99,479.99,369.99,168.00,0,0,XS/预定5个工作日/S/预定5个工作日/M/预定5个工作日,13088,蚂蚁花呗/信用卡支付/集分宝,0,26280,86,0,5154,254,5500,2754,98,39,5141,8,5,衣服很舒服/(329)/衣服不错/(149)/颜色挺正/(124)/穿着效果好/(81)/版型好/(78)/基础百搭款/(38)/布料好/(31)/尺寸很准/(21)/服务态度好/(15)/衣服蛮薄/(36),
601105220994,1,2019/10/3,0,IT潮女/香港站,2蓝冠,陈丽玉03,2000元,4.9,4.9,4.9,338.00,348.00,328.00,288.00,288.00,100元店铺优惠券/满899元可用/领取//50元店铺优惠券/满699元可用/领取,1,S/M/L/XL,235,蚂蚁花呗/信用卡支付/集分宝,0,354,22,0,208,188,305,226,0,1,208,0,0,质量不错/(70)/很舒适/(60)/穿着漂亮/(40)/款式很好/(35)/百搭/(28)/版型漂亮/(24)/料子不错/(21)/颜色很美/(16)/做工不错/(12)/物流快/(11),
578905894303,1,2019/10/3,0,恒源祥厂家直销店,3蓝冠,清妍开心淘,1111元,4.9,4.9,4.9,288.00,368.00,248.00,178.00,178.00,淘金币可抵3.56元//20元店铺优惠券/满288元可用/领取//10元店铺优惠券/满188元可用/领取,1,S/M/L/XL/2XL/3XL,51355,蚂蚁花呗/信用卡支付/集分宝/货到付款,1,9280,26,1,61,212,433,239,0,1,61,0,0,0,
586993189307,1,2019/10/3,1,JPOO简璞,5蓝冠,默默1616,2000元,4.8,4.9,4.9,798.00,798.00,680.00,0,388.00,0,0,S/M/L,937,蚂蚁花呗/信用卡支付/集分宝,0,8262,55,1,448,194,214,113,4,1,448,0,0,0,
602091905129,1,2019/10/3,1,安妮欧洲轻奢购,3蓝钻,银红商城03,1000元,4.9,4.9,4.9,820.00,820.00,820.00,0,780.00,0,1,XXS/XS/S/M/L,120,蚂蚁花呗/集分宝,0,104,20,0,27,205,85,70,10,7,27,0,0,0,
582126575514,1,2019/10/3,0,Sarah时尚代购,2蓝冠,angelanforever,2001元,4.9,4.9,4.9,2600.00,2300.00,2200.00,2000.00,2200.00,淘金币可抵44.00元//80元店铺优惠券/满1500元可用/领取//50元店铺优惠券/满1000元可用/领取,1,0/1/2/3,49,蚂蚁花呗/信用卡支付/集分宝,0,3941,5,0,11,85,20,10,0,1,10,0,1,0,
602186033271,1,2019/10/3,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,1499.00,349.99,338.99,0,198.99,满4件打5.00折/享部分地区包邮/满6件打3.50折/享部分地区包邮,0,155/80A/S/160/84A/M/165/88A/L,33,蚂蚁花呗/集分宝,0,99,13,0,28,270,368,108,3,0,27,1,0,0,
574326149664,1,2019/10/3,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,349.99,338.99,318.99,0,198.99,满4件打5.00折/享部分地区包邮/满6件打3.50折/享部分地区包邮,0,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,196,蚂蚁花呗/集分宝,0,495,11,0,420,243,311,167,8,0,417,3,0,质量不错/(10)/版型好/(9)/衣衣很舒服/(5)/很便宜/(5)/服务不错/(3),
603775063432,1,2019/10/3,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,229.90,229.90,229.90,219.90,179.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,1943,蚂蚁花呗/信用卡支付/集分宝,0,531,43,0,4,121,46,10,0,0,4,0,0,0,
603576706967,1,2019/10/3,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,229.90,229.90,229.90,219.90,169.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,3905,蚂蚁花呗/信用卡支付/集分宝,0,337,48,0,4,128,83,4,1,0,4,0,0,0,
590615912382,1,2019/10/3,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,186.00,98.00,119.00,135.00,79.00,淘金币可抵1.58元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,10484,蚂蚁花呗/信用卡支付/集分宝,0,15729,54,1,4484,184,378,224,68,27,4472,4,8,质量不错/(98)/版型好看/(75)/穿着漂亮/(64)/很舒适/(49)/颜色很美/(32)/很划算/(20)/款式很好/(18)/服务好/(14)/料子不错/(13)/质量一般/(15),
602764837638,1,2019/10/3,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,1919.00,1479.00,759.00,0,259.00,淘金币可抵5.18元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,160/80A/S/165/84A/M/170/88A/L,96,蚂蚁花呗/信用卡支付/集分宝,0,257,57,0,9,256,118,31,1,0,9,0,0,0,
602549884542,1,2019/10/3,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,399.00,359.00,319.60,0,259.00,淘金币可抵5.18元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,333,蚂蚁花呗/信用卡支付/集分宝,0,199,53,0,5,179,91,12,0,0,5,0,0,0,
587227008727,1,2019/10/3,0,采琳思朔Top潮流女装,4蓝冠,当惜好光阴,2000元,4.8,4.9,4.9,158.00,109.00,109.00,109.00,99.00,淘金币可抵1.98元//15元店铺优惠券/满328元可用/领取//10元店铺优惠券/满209元可用/领取,1,S/M/L/XL,6019,蚂蚁花呗/信用卡支付/集分宝,0,3937,3,0,101,160,36,27,4,1,101,0,0,0,
597609100477,1,2019/10/3,0,采琳思朔Top潮流女装,4蓝冠,当惜好光阴,2000元,4.8,4.9,4.9,109.00,109.00,89.00,109.00,99.00,淘金币可抵1.98元//15元店铺优惠券/满328元可用/领取//10元店铺优惠券/满209元可用/领取,1,S/M/L/XL,7017,蚂蚁花呗/信用卡支付/集分宝,1,653,3,0,139,161,23,20,7,1,139,0,0,衣服不错/(20)/很舒服/(12)/穿着美/(12)/外形好看/(10)/很划算/(5)/码数很准/(4)/面料好/(4)/态度不错/(4)/款式好/(4)/快递不错/(4),
603399920451,1,2019/10/3,0,咩咩家清新文艺女装,3金冠,晓_咩咩,1000元,4.7,4.7,4.7,81.00,39.90,0,39.90,48.00,0,1,单一码,249,集分宝,0,137,29,0,0,79,249,1,0,0,0,0,0,0,
603399920451,1,2019/10/3,0,咩咩家清新文艺女装,3金冠,晓_咩咩,1000元,4.7,4.7,4.7,81.00,39.90,0,39.90,48.00,0,1,单一码,249,集分宝,0,137,29,0,0,79,249,1,0,0,0,0,0,0,
603007050528,1,2019/10/3,0,咩咩家清新文艺女装,3金冠,晓_咩咩,1000元,4.7,4.7,4.7,125.00,39.90,0,39.90,28.00,0,1,M/L,244,集分宝,0,549,39,0,0,89,963,684,0,0,0,0,0,0,
600063946895,1,2019/10/3,0,XM雪幂家,1蓝冠,柴荣0209,2001元,4.7,4.7,4.8,168.00,168.00,0,168.00,88.00,淘金币可抵1.76元,1,均码,1984,蚂蚁花呗/信用卡支付/集分宝,0,144,35,1,11,207,2,2,3,0,11,0,0,0,
602844575858,1,2019/10/3,0,XM雪幂家,1蓝冠,柴荣0209,2001元,4.7,4.7,4.8,228.00,168.00,0,168.00,68.00,淘金币可抵1.36元,1,均码,1977,蚂蚁花呗/信用卡支付/集分宝,0,68,50,1,9,213,20,17,5,3,9,0,0,0,
599606057946,1,2019/10/3,1,戎美高端女装/高品质高性价比,4金冠,家有n多宝贝,49451.7元,4.8,4.9,4.9,580.00,699.00,550.00,0,240.00,淘金币可抵4.80元,1,34码/36码/38码/40码/42码/44码,47,蚂蚁花呗/信用卡支付/集分宝,0,6500,74,0,1027,265,1355,217,19,1,1026,1,0,很舒适/(49)/穿着漂亮/(35)/板型很好/(32)/颜色很美/(23)/质量不错/(21)/码子很准/(12)/便宜/(4)/挺薄的/(14),
600920341239,1,2019/10/3,1,戎美高端女装/高品质高性价比,4金冠,家有n多宝贝,49451.7元,4.8,4.9,4.9,799.00,1570.00,1250.00,0,550.00,淘金币可抵11.00元,0,34码/36码/38码/40码/42码/44码,50,蚂蚁花呗/信用卡支付/集分宝,0,2502,73,0,84,271,401,78,4,0,84,0,0,衣服很舒服/(8)/穿着效果好/(3)/布料好/(3)/领子漂亮/(3)/整体不错/(3)/颜色挺正/(3)/有点薄/(12),
602625510670,1,2019/10/3,1,吾欢喜的衣橱,4金冠,裙子卖掉了,10000元,4.8,4.8,4.8,2969.10,863.10,548.10,0,269.10,0,0,S/M/S预售14个工作日/M预售14个工作日/L预售14个工作日/S预售3个工作日,755,蚂蚁花呗/信用卡支付/集分宝,0,4257,144,1,0,271,1966,83,0,0,0,0,0,0,
600269000482,1,2019/10/3,0,思洛町优雅女装,1金冠,冰雪混芳尘,10000元,4.8,4.8,4.8,1288.00,980.00,860.00,790.00,295.00,淘金币最高可抵商品价/2%//满398减1/享部分地区包邮/满698减10/享部分地区包邮/满998减20/享部分地区包邮/满1298减30/享部分地...,0,M/L,440,蚂蚁花呗/信用卡支付/集分宝,0,6394,30,1,388,193,673,437,4,2,388,0,0,很舒适/(37)/外形好看/(12)/颜色很美/(6)/料子不错/(4)/码数很准/(3)/宝贝很赞/(3)/衣服很薄/(8),
584039518465,1,2019/10/3,0,陈太法国代购,2蓝冠,依恋胖mm大码女装店,1000元,4.9,4.9,4.9,1800.00,1350.00,1305.00,1305.00,882.00,淘金币可抵17.64元,1,1/2/3,15,集分宝,0,2072,10,0,66,71,96,57,0,0,66,0,0,衣服不错/(17)/穿着美/(15)/很舒服/(14)/外形好看/(12)/款式好/(10)/做工很好/(9)/码数很准/(5)/面料好/(4)/态度不错/(4)/快递不错/(3),
579715076689,1,2019/10/3,0,欧范1805/欧洲站女装,5蓝钻,美丽菲儿烨子,1000元,4.8,4.8,4.8,699.00,369.00,239.00,398.00,298.00,淘金币可抵5.96元//50元店铺优惠券/满888元可用/领取//20元店铺优惠券/满368元可用/领取,1,均码,105,蚂蚁花呗/信用卡支付/集分宝,1,6977,14,0,211,145,667,451,63,6,211,0,0,衣服不错/(42)/板型很好/(39)/很舒服/(32)/颜色很好/(22)/穿着美/(20)/款式好/(16)/上装不错/(14)/快递不错/(8)/如实描述/(8)/很便宜/(7),
603388908733,1,2019/10/3,0,波拉家韩国代购正品,1金冠,公主的骄傲glam,1000元,4.7,4.8,4.8,688.00,466.00,455.00,422.00,335.00,30元店铺优惠券/满2000元可用/领取//10元店铺优惠券/满1000元可用/领取,0,预定~尽快发哟~,9630,蚂蚁花呗/信用卡支付/集分宝,0,1133,41,1,0,168,440,19,0,0,0,0,0,0,
599843819576,1,2019/10/3,0,魅淑菲(V:13975711907),5蓝钻,魅淑菲,2000元,4.9,4.9,4.9,1699.00,628.00,680.00,720.00,688.00,0,1,4/6/8/10,141,蚂蚁花呗/信用卡支付/集分宝,0,418,3,0,105,94,100,79,0,0,105,0,0,质量好/(17)/版型好/(15)/穿上好看/(14)/是正品/(13)/衣衣很舒服/(11)/款式蛮好/(7)/料子好/(4)/便宜/(4)/物流快/(4)/服务不错/(3),
602459579395,1,2019/10/3,0,画风/DRAWWIND,5蓝冠,王惠林0572,1000元,4.8,4.8,4.8,298.00,259.00,219.00,219.00,149.00,0,1,均码,97,蚂蚁花呗/信用卡支付/集分宝,0,8624,33,0,14,161,1116,414,8,0,14,0,0,0,
599293651214,1,2019/10/3,0,瑶瑶家Y,4蓝钻,瑶瑶妈妈660,1000元,4.9,4.9,4.9,446.00,450.00,289.00,430.00,448.00,50元店铺优惠券/满800元可用/领取//30元店铺优惠券/满500元可用/领取,1,S/M/L/XL,1518,蚂蚁花呗/信用卡支付/集分宝,0,2186,13,0,27,119,186,81,0,0,27,0,0,0,
599371033632,1,2019/10/3,1,恒源祥专柜店,4蓝冠,美宁专柜店,1000元,4.9,4.9,4.9,168.00,158.00,168.00,0,168.00,淘金币可抵8.40元//50元店铺优惠券/满760元可用/领取//15元店铺优惠券/满320元可用/领取,1,S/M/L/XL/2XL/3XL,20515,蚂蚁花呗/信用卡支付/集分宝,0,1661,27,1,224,205,869,535,5,4,224,0,0,衣衣很舒服/(32)/质量不错/(29)/穿上好看/(18)/码子很准/(12)/板型很好/(12)/色彩很好/(12)/做工好/(10)/很划算/(7)/料子好/(6)/服务不错/(4),
577254680617,1,2019/10/3,1,韩风日系淘衣站,2蓝冠,煜宝贸易,1000元,4.9,4.9,4.9,789.00,659.00,718.00,0,449.00,淘金币可抵44.90元//每满200减20/包邮,1,M/L/XL,161,蚂蚁花呗/信用卡支付/集分宝,1,2842,12,0,533,207,268,198,1,2,531,2,0,衣服不错/(125)/很舒服/(100)/穿着美/(82)/做工很好/(67)/款式好/(64)/面料好/(43)/衣服很合身/(40)/版型好看/(38)/很百搭/(29)/颜色很好/(11),
599360853371,1,2019/10/3,0,ski/shop,5蓝冠,sheephe,1000元,4.8,4.8,4.8,429.00,368.00,308.00,289.00,143.00,0,1,S/M,6702,蚂蚁花呗/集分宝,0,42265,99,1,3933,192,4908,3512,84,21,3933,0,0,质量蛮好/(53)/板型很好/(48)/很厚实/(36)/穿着效果好/(23)/衣服很舒服/(14)/款式很潮/(9)/布料好/(7)/便宜/(3)/服务态度好/(3)/发货快/(3),
589522028144,1,2019/10/3,0,亲和素,2金冠,亲和素,10000元,4.8,4.9,4.9,1480.00,1184.00,1280.00,1180.00,742.40,0,0,S/M/L/S（10月底出货）/M（10月底出货）/L（10月底出货）,173,蚂蚁花呗/信用卡支付/集分宝,0,2061,67,0,230,121,193,22,5,0,230,0,0,厚实/(6)/质量好/(6)/板型很好/(6)/色彩很好/(5)/衣衣很舒服/(4)/料子好/(3)/款式蛮好/(3),
600426492359,1,2019/10/3,0,时尚羊绒之都,5蓝钻,伊蒙斯特,1000元,4.9,4.9,4.9,258.00,238.00,298.00,368.00,238.00,淘金币可抵4.76元//20元店铺优惠券/满450元可用/领取//10元店铺优惠券/满200元可用/领取,1,S/M/L,14105,蚂蚁花呗/信用卡支付/集分宝,1,7506,18,0,284,167,1043,619,18,9,283,0,1,衣服很舒服/(49)/穿着效果好/(28)/质量蛮好/(24)/布料好/(19)/手感特好/(10)/尺寸很准/(9)/上装不错/(8)/很便宜/(8)/做工很赞/(8)/颜色挺正/(8),
602906718728,1,2019/10/3,1,金蘑菇菇/MyLittleMushroom,3金冠,biumushroom,2001元,4.8,4.8,4.8,759.00,149.00,129.00,0,179.00,0,0,XS/S/M,10510,蚂蚁花呗/信用卡支付/集分宝,0,4771,90,0,10,269,3471,106,0,0,10,0,0,0,
594548581715,1,2019/10/3,0,小金象羊绒,4蓝钻,colorday,2000元,4.9,4.9,4.9,768.00,684.00,580.00,530.00,580.00,0,0,S/M/L,46,蚂蚁花呗/信用卡支付/集分宝,0,1617,44,0,181,196,166,104,16,0,181,0,0,衣服很舒服/(14)/颜色挺正/(10)/服务态度好/(6)/质量蛮好/(4)/布料好/(4)/外形好看/(4)/手感超好/(3)/款式很潮/(3),
601814415465,1,2019/10/3,0,汝汀羊绒制品厂家直销,4蓝冠,腾松快乐,3256元,4.8,4.8,4.8,338.00,338.00,328.00,328.00,318.00,淘金币可抵15.90元//100元店铺优惠券/满799元可用/领取//50元店铺优惠券/满398元可用/领取,1,S/M/L/XL/2XL,34881,蚂蚁花呗/信用卡支付/集分宝,0,655,31,0,14,191,94,30,4,1,14,0,0,0,
601456975702,1,2019/10/3,0,BettyChow,1金冠,bettyzhou1,2000元,4.8,4.8,4.9,588.00,538.00,488.00,399.00,399.00,0,0,均码,341,蚂蚁花呗/信用卡支付/集分宝,0,2720,30,0,87,209,345,42,2,2,87,0,0,0,
601771316942,1,2019/10/3,0,羊羊开泰高端定制羊绒坊,3蓝钻,peijunjie0,2000元,5.0,5.0,5.0,369.00,258.00,296.00,189.00,298.00,淘金币可抵5.96元,1,S/M/L/XL/2XL,2345,蚂蚁花呗/信用卡支付/集分宝,1,168,40,1,53,180,149,101,0,0,53,0,0,质量好/(12)/穿着漂亮/(10)/很舒适/(6)/料子不错/(5)/很划算/(3)/款式蛮好/(3),
603186229163,1,2019/10/3,0,ASM/ANNA,3金冠,土屋_anna,839元,4.8,4.8,4.8,779.99,779.99,749.99,529.99,579.99-679.99,0,0,XS/S/M,1800,蚂蚁花呗/信用卡支付/集分宝,0,3522,38,1,0,158,888,0,0,0,0,0,0,0,
601991458585,1,2019/10/3,0,雨菲代购,2蓝冠,雨菲全球购,1000元,4.9,4.9,4.9,790.00,599.00,560.00,570.00,543.00,淘金币可抵10.86元,1,S/M/L/XL,2302,蚂蚁花呗/信用卡支付/集分宝,0,291,13,0,44,162,84,67,0,0,44,0,0,穿着美/(14)/衣服不错/(13)/很舒服/(11)/款式好/(6)/版型好看/(6)/上装不错/(5)/衣服很合身/(4)/快递不错/(4),
601393190515,1,2019/10/3,0,多美高端女装,3蓝钻,婷美羊绒制品,2000元,4.9,4.9,4.9,398.00,550.00,198.00,399.00,258.00,淘金币可抵5.16元//5元店铺优惠券/满200元可用/领取,1,均码,1066,集分宝,0,1558,1,0,36,158,192,86,0,0,36,0,0,衣服很舒服/(23)/穿着效果好/(10)/衣服不错/(10)/布料好/(7)/款式好/(6)/版型漂亮/(4)/大小合适/(3),
604059027213,1,2019/10/3,1,UMOOIE/优慕伊/美丽家女装,3金冠,wewe0565,10000元,4.8,4.9,4.9,698.00,698.00,599.00,0,268.00,淘金币可抵5.36元//满388/享部分地区包邮,0,均码,51,蚂蚁花呗/信用卡支付/集分宝,0,1132,12,0,11,184,601,50,0,0,11,0,0,0,
574940233674,1,2019/10/3,0,安小落/ANLUO,2金冠,谢万彬,3000元,4.8,4.8,4.8,299.00,189.00,189.00,149.00,139.00,淘金币最高可抵商品价/2%,1,均码,569,蚂蚁花呗/信用卡支付/集分宝,1,147,54,0,2554,156,2290,1157,60,15,2548,3,3,版式好/(87)/质量不错/(79)/很舒适/(66)/穿着漂亮/(48)/挺厚实的/(36)/颜色很美/(29)/料子不错/(16)/款式很好/(15)/与描述相符/(14)/很便宜/(11),
597979224609,1,2019/10/3,0,June淘衣店,5蓝冠,外贸原单加油站,6000元,4.8,4.8,4.8,880.00,768.00,598.00,588.00,268.00,淘金币可抵5.36元//50元店铺优惠券/满1399元可用/领取//20元店铺优惠券/满599元可用/领取,0,XS/S/M,70,蚂蚁花呗/信用卡支付/集分宝,0,3427,53,0,106,71,186,102,15,4,106,0,0,很舒服/(8)/穿着美/(7)/整体不错/(3)/颜色一般/(3),
600719556384,1,2019/10/3,0,清风潮流定制,2蓝钻,清风相心,1000元,4.9,4.9,4.9,358.00,188.00,168.00,158.00,358.00,淘金币可抵7.16元,1,女款S码（155cm/90斤左右）/女款M码（160cm/100斤左右）/女款L码（165cm/110斤左右）/女款XL码（168cm/120斤左右）/男款S码（165cm/110斤左右）/男款M码（170cm/130斤左右）/男款L码（175cm/145斤左右）/男款XL码（180cm/160斤左右）/尺码不能确定/请联系客服！,19539,蚂蚁花呗/信用卡支付/集分宝,0,1246,21,1,107,404,345,211,23,2,107,0,0,质量不错/(15)/料子好/(13)/式样好/(10)/衣衣很舒服/(7)/色彩很好/(7)/款式很好/(6)/尺码很好/(4)/细节完美/(3)/穿上好看/(3)/和描述一致/(3),
558157699711,1,2019/10/3,0,衣语飘香女人坊,2蓝冠,xuxu20071112,10000元,4.9,4.9,4.9,288.00,239.00,239.00,239.00,199.00,淘金币可抵3.98元,1,S/M/L/XL/2XL,415,蚂蚁花呗/信用卡支付/集分宝,1,6329,17,1,294,218,899,638,35,17,293,0,1,衣服不错/(92)/式样好/(78)/穿着效果好/(72)/衣服很舒服/(40)/款式好/(30)/布料好/(26)/做工很赞/(25)/便宜/(16)/颜色挺正/(13)/手感非常棒/(11),
603258535543,1,2019/10/3,0,松鼠美代,5蓝钻,tb8012666,2088元,4.9,4.9,4.9,2340.00,1880.00,1800.00,1404.00,1216.00,0,1,0码/1码/2码/3码,1546,蚂蚁花呗/信用卡支付/集分宝,0,37,7,1,23,159,53,31,0,0,23,0,0,0,
599494421164,1,2019/10/3,0,U米私家高端女装/精品店,5蓝冠,事实生,2000元,4.8,4.8,4.9,598.00,750.00,680.00,480.00,298.00,满2件/享部分地区包邮,1,S/M/L/XL,166,蚂蚁花呗/集分宝,0,7117,64,1,182,200,440,184,9,2,182,0,0,衣衣很舒服/(10)/宝贝很赞/(6)/版式好/(6)/穿上好看/(4)/款式好看/(4)/料子好/(3)/尺码很准/(3),
602258736228,1,2019/10/3,1,高端纯羊绒体验馆,5蓝钻,欧洲站国际品牌,2000元,4.9,4.9,4.9,488.00,538.00,438.00,0,568.00,30元店铺优惠券/满600元可用/领取//10元店铺优惠券/满300元可用/领取,1,XL/2XL/3XL/S/M/L/4XL,132942,蚂蚁花呗/信用卡支付/集分宝/货到付款,1,85,22,0,11,331,54,26,0,1,11,0,0,0,
587990014309,1,2019/10/3,0,搜絮出品/原创自然文艺,2金冠,winner444888_2008,3000元,4.8,4.8,4.8,235.00,225.00,235.00,198.00,235.00,淘金币可抵4.70元//20元店铺优惠券/满438元可用/领取//15元店铺优惠券/满338元可用/领取//每满158/享部分地区包邮,1,均码,7157,蚂蚁花呗/信用卡支付/集分宝,0,17217,19,0,728,188,477,309,10,3,727,1,0,衣服不错/(22)/衣服厚实/(12)/很舒服/(11)/版型漂亮/(10)/穿着美/(10)/款式好/(8)/颜色很好/(6)/人群/(5)/很便宜/(5)/态度不错/(3),
601982616142,1,2019/10/3,1,笑涵阁/慢时光快时尚/互联网高端女装,3金冠,笑涵阁,8932.21元,4.8,4.9,4.9,635.00,599.00,565.00,0,288.00,淘金币可抵5.76元//100元店铺优惠券/满1299元可用/领取//50元店铺优惠券/满799元可用/领取//满399/享部分地区包邮,1,S（10月25日发货）/M（10月25日发货）/L（10月25日发货）/XL（10月25日发货）,85,蚂蚁花呗/集分宝,0,1559,44,1,45,238,468,188,0,0,45,0,0,0,
